user_id,search_query,search_date,results_returned,used_filters
user_03932,christmas movies,2024-03-07,68,1
user_07974,stand up comedy,2024-10-24,57,0
user_08843,superhero movies,2024-12-19,92,0
user_07087,korean drama,2024-08-30,23,0
user_02864,family movies,2025-01-13,88,0
user_09924,comedy shows,2024-07-25,64,1
user_01573,shows with strong female leads,2024-01-24,22,0
user_08967,cooking shows,2025-09-16,62,0
user_01937,comedy shows,2025-03-31,42,1
user_08601,horror movies,2024-08-30,23,1
user_09891,classic movies,2025-12-29,90,0
user_02132,romantic comedies,2024-05-13,57,0
user_00709,christmas movies,2024-05-02,81,1
user_09145,sci-fi,2025-01-30,86,0
user_06786,romantic comedies,2024-12-21,62,1
user_04121,superhero movies,2025-05-31,36,0
user_01964,best movies 2024,2025-03-05,97,1
user_03265,documentaries,2025-07-27,60,0
user_06274,christmas movies,2025-08-06,84,0
user_02975,thriller series,2025-05-25,58,1
user_01037,action movies,2024-04-26,47,1
user_04758,drama series,2024-03-22,8,0
user_00699,biographies,2025-08-08,70,0
user_05549,cooking shows,2025-11-11,77,0
user_08197,drama series,2024-02-10,86,0
user_05606,war movies,2025-11-25,23,0
user_03215,classic movies,2025-08-30,46,0
user_07985,travel documentaries,2025-04-30,37,0
user_08615,shows with strong female leads,2025-06-17,27,1
user_01276,music documentaries,2025-01-27,95,0
user_09740,drama series,2025-07-01,4,0
user_07882,stand up comedy,2024-05-24,31,0
user_07629,classic movies,2025-11-17,38,1
user_00284,shows with strong female leads,2024-11-11,8,1
user_09756,best movies 2024,2025-07-24,1,0
user_06252,comedy shows,2025-06-08,64,0
user_07475,horror movies,2024-10-27,55,1
user_06175,true crime,2024-07-17,87,0
user_03704,romantic comedies,2024-12-29,99,0
user_04588,documentaries,2025-05-24,35,0
user_08820,action movies,2025-06-13,85,1
user_06926,war movies,2025-08-07,85,0
user_05511,netflix originals,2024-05-23,9,0
user_08987,romantic comedies,2024-12-03,72,0
user_06614,netflix originals,2025-10-17,44,0
user_09769,documentaries,2024-03-18,19,0
user_08463,travel documentaries,2025-12-13,11,0
user_09630,sci-fi,2025-04-02,1,0
user_02190,christmas movies,2024-11-23,93,0
user_02015,travel documentaries,2024-03-09,46,1
user_09654,romantic comedies,2025-03-04,28,0
user_08399,animated shows,2024-01-14,36,0
user_04139,documentaries,2025-07-31,85,0
user_09355,new releases,2025-06-18,16,0
user_02182,cooking shows,2024-07-05,5,1
user_06265,korean drama,2025-01-02,37,0
user_00935,new releases,2024-05-28,84,0
user_01982,trending now,2025-04-15,82,1
user_04335,new releases,2025-07-02,70,0
user_07241,family movies,2025-11-07,91,0
user_07508,horror movies,2025-09-29,52,0
user_07084,series with only one season,2024-06-11,76,0
user_04437,true crime,2025-11-07,58,0
user_06988,true crime,2025-06-01,26,0
user_03541,halloween movies,2025-03-27,93,0
user_06307,stand up comedy,2024-11-21,75,1
user_03565,new releases,2025-02-15,59,0
user_09587,comedy shows,2024-11-24,18,0
user_01061,korean drama,2025-05-25,96,0
user_03652,best movies 2024,2024-12-31,5,1
user_01055,romantic comedies,2024-11-13,17,0
user_01867,action movies,2025-06-26,65,0
user_01089,new releases,2025-07-31,65,0
user_07035,thriller series,2025-10-17,61,0
user_03964,travel documentaries,2025-02-17,5,0
user_01916,classic movies,2025-09-09,39,0
user_03528,series with only one season,2025-10-26,41,0
user_07303,drama series,2024-02-06,28,0
user_00048,comedy shows,2025-10-11,45,0
user_00442,comedy shows,2024-02-28,80,1
user_04119,travel documentaries,2024-09-20,52,0
user_06038,new releases,2024-10-27,13,0
user_03118,action movies,2024-11-27,55,0
user_07810,war movies,2024-03-21,89,0
user_08468,horror movies,2024-03-18,61,0
user_05987,sci-fi,2024-11-19,33,0
user_03025,new releases,2025-10-04,31,0
user_01964,new releases,2025-04-19,34,1
user_01360,cooking shows,2024-04-18,78,1
user_06193,comedy shows,2025-10-29,36,0
user_08314,netflix originals,2024-11-08,49,0
user_00066,new releases,2024-08-06,80,1
user_02600,travel documentaries,2025-09-03,14,1
user_07969,movies like stranger things,2024-06-29,32,0
user_09110,family movies,2024-02-12,43,0
user_07184,biographies,2024-10-16,82,0
user_02402,family movies,2025-11-23,54,0
user_09291,family movies,2024-05-05,69,0
user_01439,music documentaries,2024-01-18,71,0
user_02039,movies like stranger things,2024-07-27,94,0
user_05170,cooking shows,2024-09-14,53,0
user_05740,superhero movies,2024-11-25,67,1
user_05904,drama series,2025-07-20,54,0
user_05059,horror movies,2024-04-03,12,0
user_04424,drama series,2025-12-09,68,0
user_09025,true crime,2024-05-09,73,1
user_00649,netflix originals,2025-06-05,42,1
user_05155,war movies,2024-04-17,81,0
user_05496,netflix originals,2024-04-27,51,1
user_04538,war movies,2024-12-16,64,0
user_07189,family movies,2024-02-23,58,0
user_04508,travel documentaries,2025-11-06,99,0
user_04819,korean drama,2024-02-18,36,0
user_07175,action movies,2024-02-16,4,0
user_09036,stand up comedy,2024-01-30,83,0
user_02160,superhero movies,2024-11-22,93,1
user_07431,classic movies,2025-04-06,10,0
user_04816,music documentaries,2024-05-17,69,1
user_06117,best movies 2024,2024-07-31,46,0
user_06790,war movies,2025-12-11,100,0
user_04084,halloween movies,2025-04-22,15,0
user_05900,travel documentaries,2024-07-07,18,1
user_07493,korean drama,2025-05-23,19,1
user_00014,trending now,2025-08-26,40,0
user_00101,cooking shows,2024-06-27,13,0
user_00244,documentaries,2025-09-26,55,0
user_01331,new releases,2024-12-19,80,0
user_00531,halloween movies,2024-01-11,56,0
user_04363,family movies,2025-05-15,87,1
user_03070,sci-fi,2024-04-02,44,0
user_05946,movies like stranger things,2024-09-12,88,0
user_06553,shows with strong female leads,2025-10-26,8,0
user_01873,travel documentaries,2025-11-07,15,0
user_07652,biographies,2024-04-25,80,0
user_03491,travel documentaries,2024-12-05,71,0
user_04164,thriller series,2024-06-24,29,0
user_04674,netflix originals,2024-09-17,1,0
user_06068,christmas movies,2024-06-30,28,1
user_03214,horror movies,2025-12-24,58,0
user_09240,christmas movies,2024-11-01,23,0
user_06731,travel documentaries,2024-03-26,46,0
user_03953,music documentaries,2024-03-10,30,1
user_04862,new releases,2024-03-10,14,0
user_00096,animated shows,2025-07-08,69,0
user_06276,travel documentaries,2025-03-10,34,0
user_02556,documentaries,2024-10-17,37,0
user_03980,biographies,2025-07-18,90,1
user_06984,documentaries,2024-05-24,15,1
user_09558,korean drama,2024-09-22,79,1
user_01222,comedy shows,2024-07-11,94,0
user_08769,movies like stranger things,2025-01-15,48,0
user_03655,new releases,2024-04-16,70,0
user_09043,movies like stranger things,2025-04-05,59,0
user_02257,action movies,2025-12-16,52,0
user_02593,netflix originals,2024-03-25,68,0
user_06712,war movies,2024-12-12,48,1
user_04857,action movies,2024-01-11,43,0
user_07379,sci-fi,2024-02-11,16,1
user_09944,christmas movies,2024-03-16,68,0
user_05722,cooking shows,2025-09-05,78,1
user_00772,new releases,2025-12-29,82,0
user_01333,family movies,2024-05-20,29,1
user_09673,cooking shows,2025-08-26,30,0
user_01451,movies based on true stories,2025-05-24,31,1
user_04114,comedy shows,2025-02-07,96,0
user_08307,travel documentaries,2024-02-02,52,1
user_08761,travel documentaries,2025-06-05,23,0
user_02996,stand up comedy,2025-11-01,80,0
user_00742,halloween movies,2025-11-28,68,1
user_06700,stand up comedy,2025-04-12,30,1
user_05652,stand up comedy,2025-06-01,45,0
user_00445,trending now,2024-10-15,67,0
user_02332,drama series,2025-10-14,30,0
user_00670,stand up comedy,2024-07-11,88,1
user_09265,shows with strong female leads,2025-03-23,3,0
user_03195,family movies,2024-07-13,45,0
user_03022,documentaries,2025-06-02,50,0
user_08540,new releases,2024-08-13,57,1
user_04863,horror movies,2024-09-03,6,0
user_05857,movies based on true stories,2024-05-05,89,0
user_03529,documentaries,2024-04-07,91,1
user_06377,korean drama,2025-10-07,97,0
user_02178,netflix originals,2025-03-30,64,1
user_01622,superhero movies,2024-02-22,92,0
user_03142,family movies,2025-07-30,62,0
user_05646,travel documentaries,2025-11-15,32,0
user_03315,cooking shows,2025-08-28,35,1
user_00678,movies like stranger things,2024-01-21,25,0
user_03407,netflix originals,2025-06-06,94,0
user_07241,netflix originals,2024-11-20,4,0
user_00475,war movies,2024-06-22,51,0
user_06096,family movies,2024-06-20,13,0
user_07634,superhero movies,2025-11-11,75,0
user_08896,korean drama,2025-07-30,27,0
user_08662,trending now,2024-05-25,94,0
user_01748,sci-fi,2024-11-08,88,1
user_02191,horror movies,2024-09-12,24,0
user_03719,war movies,2025-09-14,62,0
user_02395,halloween movies,2025-06-14,42,0
user_04390,halloween movies,2025-07-30,56,0
user_09771,stand up comedy,2024-04-27,47,0
user_02016,award winning documentaries,2024-06-08,32,0
user_07572,true crime,2024-04-12,76,0
user_04995,animated shows,2024-01-02,47,0
user_02142,korean drama,2025-07-14,47,1
user_07388,cooking shows,2025-11-13,49,0
user_07205,christmas movies,2025-02-16,3,0
user_00765,short episodes under 30 minutes,2025-05-20,54,0
user_01820,trending now,2025-06-03,48,0
user_04785,award winning documentaries,2024-06-18,58,0
user_09667,war movies,2024-10-28,92,0
user_08014,stand up comedy,2024-04-23,55,0
user_03076,war movies,2025-08-15,55,1
user_02449,drama series,2025-02-09,56,0
user_07157,action movies,2024-05-30,15,1
user_02405,animated shows,2025-07-04,96,0
user_02174,shows with strong female leads,2025-05-16,44,0
user_09000,biographies,2025-12-11,82,0
user_01963,true crime,2025-04-22,76,0
user_04172,war movies,2025-09-14,76,0
user_00172,family movies,2025-03-21,89,0
user_05600,travel documentaries,2025-10-30,53,1
user_03401,thriller series,2024-10-31,69,0
user_00057,music documentaries,2025-07-05,23,0
user_02439,sci-fi,2025-11-04,7,0
user_06154,halloween movies,2024-05-17,44,1
user_07550,action movies,2025-12-22,10,0
user_06368,superhero movies,2025-09-30,69,0
user_04628,horror movies,2025-05-05,72,1
user_06777,sci-fi,2024-06-28,4,0
user_03367,netflix originals,2024-03-18,80,0
user_05852,documentaries,2025-05-24,44,0
user_00088,cooking shows,2025-08-19,73,1
user_00820,drama series,2025-02-15,2,0
user_09786,animated shows,2024-03-21,46,1
user_00492,thriller series,2024-10-09,100,0
user_03174,netflix originals,2024-09-10,23,0
user_08432,stand up comedy,2024-04-17,57,0
user_06064,animated shows,2025-12-22,55,1
user_02266,christmas movies,2025-03-14,73,0
user_09532,comedy shows,2025-08-12,38,0
user_00840,thriller series,2025-05-01,11,0
user_06069,documentaries,2024-03-02,5,0
user_03054,sci-fi,2025-02-09,5,0
user_08818,family movies,2025-12-20,30,0
user_04545,best movies 2024,2025-03-10,11,0
user_03856,halloween movies,2025-08-05,38,0
user_01430,romantic comedies,2025-03-18,68,0
user_04321,music documentaries,2024-08-13,58,0
user_07270,true crime,2024-10-28,87,0
user_00560,comedy shows,2024-08-17,98,0
user_03222,travel documentaries,2025-03-29,49,0
user_06803,travel documentaries,2024-11-25,41,0
user_08846,halloween movies,2025-01-25,39,0
user_08102,family movies,2024-04-09,89,0
user_02034,family movies,2024-11-07,73,0
user_09745,family movies,2025-07-13,47,1
user_06324,travel documentaries,2024-03-06,83,0
user_02489,classic movies,2024-11-07,26,0
user_09095,horror movies,2025-03-06,82,0
user_09302,music documentaries,2025-08-16,92,0
user_02845,comedy shows,2025-04-09,22,0
user_00525,superhero movies,2024-08-02,95,0
user_05391,cooking shows,2025-11-12,67,0
user_05639,sci-fi,2025-12-16,86,1
user_08419,best movies 2024,2025-01-21,96,1
user_03278,romantic comedies,2024-07-28,43,0
user_03177,award winning documentaries,2024-03-27,24,0
user_00733,award winning documentaries,2025-09-02,50,0
user_02792,trending now,2025-07-25,97,0
user_01117,cooking shows,2024-04-22,34,0
user_08485,travel documentaries,2025-01-05,5,0
user_09910,thriller series,2024-11-18,69,1
user_06514,war movies,2025-08-31,47,0
user_02661,movies like stranger things,2024-08-18,7,0
user_06719,shows with strong female leads,2025-10-06,71,0
user_01503,music documentaries,2025-12-13,59,0
user_07081,cooking shows,2025-06-08,42,0
user_09260,series with only one season,2024-11-19,26,0
user_04075,true crime,2024-07-09,56,0
user_00593,superhero movies,2024-11-07,77,0
user_06157,stand up comedy,2025-12-08,94,0
user_05992,halloween movies,2025-02-28,1,0
user_06139,travel documentaries,2024-06-05,28,1
user_09899,thriller series,2025-02-21,3,1
user_06326,trending now,2025-03-17,99,0
user_01876,korean drama,2025-03-23,7,0
user_02755,music documentaries,2024-11-15,21,0
user_06546,romantic comedies,2025-01-26,68,0
user_00688,new releases,2024-01-14,5,1
user_03801,war movies,2024-04-13,36,1
user_05144,action movies,2025-08-01,57,0
user_08895,animated shows,2024-05-08,3,0
user_01438,family movies,2024-08-22,2,0
user_05756,trending now,2025-10-21,81,0
user_06448,biographies,2025-06-10,95,0
user_08136,true crime,2025-03-16,15,0
user_06506,classic movies,2025-07-10,63,0
user_01152,christmas movies,2024-11-25,8,0
user_05329,new releases,2024-11-05,29,1
user_09663,short episodes under 30 minutes,2024-02-05,44,0
user_05677,superhero movies,2024-11-17,72,0
user_03544,horror movies,2024-10-04,78,1
user_04746,biographies,2024-12-24,83,0
user_07603,christmas movies,2024-05-23,94,0
user_01434,cooking shows,2024-01-24,31,0
user_03034,new releases,2025-11-02,79,1
user_01340,comedy shows,2024-06-20,53,0
user_05139,cooking shows,2024-05-14,54,0
user_01022,sci-fi,2024-09-15,58,0
user_02184,war movies,2024-01-30,17,1
user_06278,trending now,2024-07-14,59,0
user_08798,war movies,2024-02-14,52,0
user_06034,biographies,2025-05-11,60,0
user_07532,cooking shows,2024-06-16,84,0
user_08488,comedy shows,2024-02-26,55,1
user_06016,drama series,2025-07-05,83,0
user_01326,classic movies,2025-05-16,52,0
user_04458,drama series,2024-08-01,53,0
user_01316,war movies,2024-04-13,81,0
user_03528,biographies,2024-05-02,27,1
user_06050,classic movies,2024-05-14,94,0
user_02775,stand up comedy,2025-03-23,61,0
user_09557,cooking shows,2025-11-04,64,0
user_06064,short episodes under 30 minutes,2024-09-01,99,0
user_02658,movies based on true stories,2024-09-10,7,1
user_09490,superhero movies,2024-12-02,14,0
user_03778,biographies,2024-01-20,34,1
user_09018,movies like stranger things,2025-12-13,85,0
user_04170,romantic comedies,2024-04-28,87,0
user_05667,superhero movies,2024-09-12,43,0
user_07482,romantic comedies,2024-04-02,94,1
user_08487,biographies,2024-09-29,97,1
user_09796,thriller series,2025-04-24,33,0
user_06770,biographies,2025-02-10,61,1
user_01982,comedy shows,2025-11-18,81,0
user_03756,animated shows,2025-04-26,22,0
user_02287,shows with strong female leads,2025-08-19,19,1
user_02738,war movies,2024-10-04,34,0
user_07756,best movies 2024,2025-06-05,5,0
user_06821,comedy shows,2025-07-08,55,0
user_07179,stand up comedy,2025-10-24,87,1
user_05628,new releases,2024-09-23,74,0
user_03626,halloween movies,2025-10-28,26,0
user_02621,shows with strong female leads,2024-11-08,76,0
user_03609,animated shows,2025-12-04,93,1
user_04241,biographies,2024-02-09,82,0
user_08701,animated shows,2025-12-08,61,0
user_04641,animated shows,2024-05-31,90,0
user_02896,new releases,2024-07-31,69,0
user_08794,horror movies,2025-02-28,25,1
user_05047,movies like stranger things,2024-06-22,79,0
user_07242,thriller series,2025-11-25,95,0
user_08142,cooking shows,2025-05-13,94,0
user_07128,animated shows,2024-06-28,91,1
user_00772,shows with strong female leads,2024-03-10,69,0
user_01668,sci-fi,2024-06-18,41,0
user_01683,netflix originals,2024-12-22,17,1
user_08276,biographies,2024-09-30,92,0
user_01352,war movies,2024-05-04,69,1
user_03523,music documentaries,2025-06-21,63,0
user_09821,documentaries,2024-05-20,56,0
user_08181,movies based on true stories,2024-11-09,49,0
user_06321,family movies,2025-12-14,92,0
user_04560,family movies,2025-05-03,60,1
user_04979,cooking shows,2025-02-03,66,0
user_03781,documentaries,2024-04-15,12,0
user_07777,thriller series,2025-04-17,49,0
user_09812,family movies,2025-03-01,15,0
user_00455,netflix originals,2024-11-21,65,0
user_05629,cooking shows,2025-06-16,16,0
user_09002,horror movies,2024-05-03,53,0
user_01176,animated shows,2024-11-23,18,0
user_01327,true crime,2025-10-22,35,0
user_08710,animated shows,2025-11-26,37,0
user_04390,travel documentaries,2025-06-16,82,1
user_09674,sci-fi,2025-11-28,71,0
user_03154,war movies,2025-07-19,16,0
user_06712,travel documentaries,2024-07-30,82,1
